Accession,DB,Module,MIBiG Accession,Substrate Specificity,Start,End,Taxonomy,Verbose ID
Q83VS1,UniProt,mod4,NA,dhab|dht,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q83VS1_A4_dhab|dht
Q83VS1,UniProt,mod4,NA,dhab|dht,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q83VS1_A4(9)_dhab|dht
Q83VS1,UniProt,mod5,NA,ala,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q83VS1_A5_ala
Q83VS1,UniProt,mod5,NA,ala,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q83VS1_A5(10)_ala
Q83Y48,UniProt,mod1,NA,lys,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q83Y48_A1_lys
Q83Y49,UniProt,mod1,NA,val,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q83Y49_A1_val
Q847C7,UniProt,mod1,NA,thr,Khayatt,Khayatt,Bacteria_Cyanobacteria_Nostocales_Nostocaceae_Nodularia,Q847C7_A1(6)_thr
Q847C7,UniProt,mod2,NA,me-asp,Khayatt,Khayatt,Bacteria_Cyanobacteria_Nostocales_Nostocaceae_Nodularia,Q847C7_A2(7)_me-asp
Q84BC7,UniProt,mod1,NA,ile,Khayatt,Khayatt,Bacteria_Cyanobacteria_Nostocales_Nostocaceae_Nostoc,Q84BC7_A1(4)_ile
Q84BC7,UniProt,mod2,NA,ser,Khayatt,Khayatt,Bacteria_Cyanobacteria_Nostocales_Nostocaceae_Nostoc,Q84BC7_A2(5)_ser
Q84BC7,UniProt,mod3,NA,pro|me-pro,Khayatt,Khayatt,Bacteria_Cyanobacteria_Nostocales_Nostocaceae_Nostoc,Q84BC7_A3(6)_pro|me-pro
Q84BQ4,UniProt,mod1,NA,leu,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q84BQ4_A1(7)_leu
Q84BQ4,UniProt,mod2,NA,ser,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q84BQ4_A2(8)_ser
Q84BQ4,UniProt,mod3,NA,ile,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q84BQ4_A3(9)_ile
Q84BQ4,UniProt,mod4,NA,ile,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q84BQ4_A4(10)_ile
Q84BQ4,UniProt,mod5,NA,asp,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q84BQ4_A5(11)_asp
Q84BQ5,UniProt,mod1,NA,thr,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q84BQ5_A1(3)_thr
Q84BQ5,UniProt,mod2,NA,leu,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q84BQ5_A2(4)_leu
Q84BQ5,UniProt,mod3,NA,leu,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q84BQ5_A3(5)_leu
Q84BQ5,UniProt,mod4,NA,ser,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q84BQ5_A4(6)_ser
Q84BQ6v1,UniProt,mod1,NA,leu,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q84BQ6v1_A1_leu
Q84BQ6v1,UniProt,mod2,NA,asp,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q84BQ6v1_A2_asp
Q84BQ6v2,UniProt,mod1,NA,leu,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q84BQ6v2_A1_leu
Q84BQ6v2,UniProt,mod2,NA,asp,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q84BQ6v2_A2_asp
Q884E3,UniProt,mod1,NA,asp,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q884E3_A1_asp
Q884E3,UniProt,mod2,NA,ser,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q884E3_A2_ser
Q884E4,UniProt,mod1,NA,thr,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q884E4_A1_thr
Q884E4,UniProt,mod2,NA,ser,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q884E4_A2_ser
Q884E5,UniProt,mod1,NA,asp,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q884E5_A1_asp
Q884E5,UniProt,mod2,NA,thr,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q884E5_A2_thr
Q8CJX2,UniProt,mod1,NA,glu|3-me-glu,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q8CJX2_A1(10)_glu|3-me-glu
Q8CJX2,UniProt,mod2,NA,trp,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q8CJX2_A2(11)_trp
Q8CV01,UniProt,mod1,NA,dhb|sal,Khayatt,Khayatt,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Oceanobacillus,Q8CV01_A1_dhb|sal
Q8G982,UniProt,mod1,NA,leu,Khayatt,Khayatt,Bacteria_Cyanobacteria_Oscillatoriophycideae_Oscillatoriales_Planktothrix,Q8G982_A1(8)_leu
Q8G982,UniProt,mod2,NA,me-asp,Khayatt,Khayatt,Bacteria_Cyanobacteria_Oscillatoriophycideae_Oscillatoriales_Planktothrix,Q8G982_A2(9)_me-asp
Q8G983,UniProt,mod1,NA,ser,Khayatt,Khayatt,Bacteria_Cyanobacteria_Oscillatoriophycideae_Oscillatoriales_Planktothrix,Q8G983_A1(6)_ser
Q8G983/24744797,UniProt,mod2,NA,ala,Khayatt,Khayatt,Bacteria_Cyanobacteria_Oscillatoriophycideae_Oscillatoriales_Planktothrix,Q8G983/24744797_A2(7)_ala
Q8G985,UniProt,Other,NA,phe-ac,Khayatt,Khayatt,Bacteria_Cyanobacteria_Oscillatoriophycideae_Oscillatoriales_Planktothrix,Q8G985/24744795_ALod_phe-ac
Q8GAQ3,UniProt,mod1,NA,phe,Khayatt,Khayatt,Bacteria_Cyanobacteria_Oscillatoriophycideae_Oscillatoriales_Lyngbya,Q8GAQ3_A1(3)_phe
Q8GAQ3,UniProt,mod2,NA,cys,Khayatt,Khayatt,Bacteria_Cyanobacteria_Oscillatoriophycideae_Oscillatoriales_Lyngbya,Q8GAQ3_A2(4)_cys
Q8GGN5,UniProt,Other,NA,ala,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q8GGN5_ADiscrete_ala
Q8GGP3,UniProt,mod1,NA,cys,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q8GGP3_A1(2)_cys
Q8J0L6,UniProt,mod1,NA,lys-erg,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Clavicipitaceae_Claviceps,Q8J0L6_A1_lys-erg
Q8KLL3,UniProt,mod1,NA,hpg|hpg2cl,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q8KLL3_A1_hpg|hpg2cl
Q8KLL3,UniProt,mod2,NA,tyr,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q8KLL3_A2_tyr
Q8KLL4v1,UniProt,mod1,NA,dpg,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q8KLL4v1_A1_dpg
Q8KLL4v2,UniProt,mod1,NA,dpg,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q8KLL4v2_A1_dpg
Q8KLL5,UniProt,mod1,NA,hpg|hpg2cl,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q8KLL5_A1_hpg|hpg2cl
Q8KLL5,UniProt,mod1,NA,hpg|hpg2cl,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q8KLL5_A1(4)_hpg|hpg2cl
Q8KLL5,UniProt,mod2,NA,hpg|hpg2cl,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q8KLL5_A2_hpg|hpg2cl
Q8KLL5,UniProt,mod2,NA,hpg|hpg2cl,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q8KLL5_A2(5)_hpg|hpg2cl
Q8KLL5,UniProt,mod3,NA,bht,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q8KLL5_A3_bht
Q8KLL5,UniProt,mod3,NA,bht,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q8KLL5_A3(6)_bht
Q8NJX1,UniProt,mod1,NA,abu|iva,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Hypocreaceae_Trichoderma,Q8NJX1_A1_abu|iva
Q8NJX1,UniProt,mod10,NA,ser,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Hypocreaceae_Trichoderma,Q8NJX1_A10_ser
Q8NJX1,UniProt,mod11,NA,leu,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Hypocreaceae_Trichoderma,Q8NJX1_A11_leu
Q8NJX1,UniProt,mod12,NA,abu|iva,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Hypocreaceae_Trichoderma,Q8NJX1_A12_abu|iva
Q8NJX1,UniProt,mod13,NA,pro,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Hypocreaceae_Trichoderma,Q8NJX1_A13_pro
Q8NJX1,UniProt,mod14,NA,leu|val,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Hypocreaceae_Trichoderma,Q8NJX1_A14_leu|val
Q8NJX1,UniProt,mod15,NA,abu|iva,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Hypocreaceae_Trichoderma,Q8NJX1_A15_abu|iva
Q8NJX1,UniProt,mod16,NA,abu|iva,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Hypocreaceae_Trichoderma,Q8NJX1_A16_abu|iva
Q8NJX1,UniProt,mod17,NA,gln,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Hypocreaceae_Trichoderma,Q8NJX1_A17_gln
Q8NJX1,UniProt,mod18,NA,val-vol,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Hypocreaceae_Trichoderma,Q8NJX1_A18_val-vol
Q8NJX1,UniProt,mod2,NA,gly,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Hypocreaceae_Trichoderma,Q8NJX1_A2_gly
Q8NJX1,UniProt,mod3,NA,ala,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Hypocreaceae_Trichoderma,Q8NJX1_A3_ala
Q8NJX1,UniProt,mod4,NA,val,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Hypocreaceae_Trichoderma,Q8NJX1_A4_val
Q8NJX1,UniProt,mod5,NA,abu|iva,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Hypocreaceae_Trichoderma,Q8NJX1_A5_abu|iva
Q8NJX1,UniProt,mod6,NA,gln,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Hypocreaceae_Trichoderma,Q8NJX1_A6_gln
Q8NJX1,UniProt,mod7,NA,abu|iva,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Hypocreaceae_Trichoderma,Q8NJX1_A7_abu|iva
Q8NJX1,UniProt,mod8,NA,ala,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Hypocreaceae_Trichoderma,Q8NJX1_A8_ala
Q8NJX1,UniProt,mod9,NA,abu|iva,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Hypocreaceae_Trichoderma,Q8NJX1_A9_abu|iva
Q8RTG4,UniProt,mod1,NA,arg,Khayatt,Khayatt,Bacteria_Cyanobacteria_Oscillatoriophycideae_Chroococcales_Microcystis,Q8RTG4_A1_arg
Q8Z8L1,UniProt,mod1,NA,dhb|sal,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Salmonella,Q8Z8L1_A1_dhb|sal
Q939Y2,UniProt,mod1,NA,bht|tyr,Khayatt,Khayatt,Bacteria_Actinobacteria_Pseudonocardiales_Pseudonocardiaceae_Amycolatopsis,Q939Y2_A1(8)_bht|tyr
Q939Y9,UniProt,mod1,NA,dpg,Khayatt,Khayatt,Bacteria_Actinobacteria_Pseudonocardiales_Pseudonocardiaceae_Amycolatopsis,Q939Y9_A1_dpg
Q939Y9,UniProt,mod1,NA,dpg,Khayatt,Khayatt,Bacteria_Actinobacteria_Pseudonocardiales_Pseudonocardiaceae_Amycolatopsis,Q939Y9_A1(7)_dpg
Q939Z0,UniProt,mod1,NA,hpg|hpg2cl,Khayatt,Khayatt,Bacteria_Actinobacteria_Pseudonocardiales_Pseudonocardiaceae_Amycolatopsis,Q939Z0_A1(4)_hpg|hpg2cl
Q939Z0,UniProt,mod2,NA,hpg|hpg2cl,Khayatt,Khayatt,Bacteria_Actinobacteria_Pseudonocardiales_Pseudonocardiaceae_Amycolatopsis,Q939Z0_A2(5)_hpg|hpg2cl
Q939Z0,UniProt,mod3,NA,bht,Khayatt,Khayatt,Bacteria_Actinobacteria_Pseudonocardiales_Pseudonocardiaceae_Amycolatopsis,Q939Z0_A3(6)_bht
Q939Z1,UniProt,mod1,NA,leu,Khayatt,Khayatt,Bacteria_Actinobacteria_Pseudonocardiales_Pseudonocardiaceae_Amycolatopsis,Q939Z1_A1_leu
Q939Z1,UniProt,mod2,NA,bht,Khayatt,Khayatt,Bacteria_Actinobacteria_Pseudonocardiales_Pseudonocardiaceae_Amycolatopsis,Q939Z1_A2_bht
Q939Z1,UniProt,mod3,NA,asn,Khayatt,Khayatt,Bacteria_Actinobacteria_Pseudonocardiales_Pseudonocardiaceae_Amycolatopsis,Q939Z1_A3_asn
Q93I54,UniProt,mod1,NA,asn,Khayatt,Khayatt,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus,Q93I54_A1_asn
Q93I54v1,UniProt,mod2,NA,ser,Khayatt,Khayatt,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus,Q93I54v1_A2_ser
Q93I54v2,UniProt,mod2,NA,ser,Khayatt,Khayatt,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus,Q93I54v2_A2_ser
Q93I55,UniProt,mod1,NA,tyr,Khayatt,Khayatt,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus,Q93I55_A1_tyr
Q93I55,UniProt,mod2,NA,asn,Khayatt,Khayatt,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus,Q93I55_A2_asn
Q93I55,UniProt,mod3,NA,gln,Khayatt,Khayatt,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus,Q93I55_A3_gln
Q93I55,UniProt,mod4,NA,pro,Khayatt,Khayatt,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus,Q93I55_A4_pro
Q93I56,UniProt,mod1,NA,asn,Khayatt,Khayatt,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus,Q93I56_A1_asn
Q93N86,UniProt,mod1,NA,hpg|hpg2cl,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q93N86_A1(7)_hpg|hpg2cl
Q93N87,UniProt,mod1,NA,hpg|hpg2cl,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q93N87_A1_hpg|hpg2cl
Q93N87,UniProt,mod1,NA,hpg|hpg2cl,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q93N87_A1(4)_hpg|hpg2cl
Q93N87,UniProt,mod2,NA,hpg|hpg2cl,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q93N87_A2_hpg|hpg2cl
Q93N87,UniProt,mod2,NA,hpg|hpg2cl,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q93N87_A2(5)_hpg|hpg2cl
Q93N87,UniProt,mod3,NA,tyr,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q93N87_A3_tyr
Q93N87,UniProt,mod3,NA,tyr,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q93N87_A3(6)_tyr
Q93N88,UniProt,mod1,NA,hpg|hpg2cl,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q93N88_A1(3)_hpg|hpg2cl
Q93N89,UniProt,mod1,NA,hpg|hpg2cl,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q93N89_A1_hpg|hpg2cl
Q93N89,UniProt,mod1,NA,hpg|hpg2cl,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q93N89_A1(1)_hpg|hpg2cl
Q93N89,UniProt,mod2,NA,trp,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q93N89_A2_trp
Q93N89,UniProt,mod2,NA,trp,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q93N89_A2(2)_trp
Q93TX2/14210837,UniProt,mod1,NA,ala,Khayatt,Khayatt,Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Cystobacterineae_Cystobacteraceae_Stigmatella,Q93TX2/14210837_A1(8)_ala
Q9C1G0v1,UniProt,mod1,NA,aad,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Bionectriaceae_Kallichroma,Q9C1G0v1_A1_aad
Q9C1G0v1,UniProt,mod2,NA,cys,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Bionectriaceae_Kallichroma,Q9C1G0v1_A2_cys
Q9C1G0v1,UniProt,mod3,NA,val,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Bionectriaceae_Kallichroma,Q9C1G0v1_A3_val
Q9C1G0v2,UniProt,mod1,NA,aad,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Bionectriaceae_Kallichroma,Q9C1G0v2_A1_aad
Q9C1G0v2,UniProt,mod2,NA,cys,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Bionectriaceae_Kallichroma,Q9C1G0v2_A2_cys
Q9C1G0v2,UniProt,mod3,NA,val,Khayatt,Khayatt,Eukaryota_Fungi_Dikarya_Ascomycota_Pezizomycotina_Sordariomycetes_Hypocreomycetidae_Hypocreales_Bionectriaceae_Kallichroma,Q9C1G0v2_A3_val
Q9F636,UniProt,mod1,NA,lys,Khayatt,Khayatt,Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Cystobacterineae_Cystobacteraceae_Stigmatella,Q9F636_A1_lys
Q9F638/11127897,UniProt,mod1,NA,dhb,Khayatt,Khayatt,Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Cystobacterineae_Cystobacteraceae_Stigmatella,Q9F638/11127897_A_dhb
Q9FB18,UniProt,mod1,NA,b-ala,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9FB18_A1_b-ala
Q9FB18,UniProt,mod2,NA,cys,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9FB18_A2_cys
Q9FB23,UniProt,mod1,NA,ser,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9FB23_A1_ser
Q9FB23,UniProt,mod2,NA,asn,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9FB23_A2_asn
Q9FB24,UniProt,mod1,NA,thr,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9FB24_A1_thr
Q9FB27,UniProt,mod1,NA,asn,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9FB27_A1_asn
Q9FB27,UniProt,mod2,NA,his,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9FB27_A2_his
Q9FDB0,UniProt,mod1,NA,thr,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Vibrio,Q9FDB0_A1_thr
Q9FDB2,UniProt,mod1,NA,dhb,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Vibrio,Q9FDB2_A_dhb
Q9FDB3,UniProt,mod1,NA,dhab|dht,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q9FDB3_A1_dhab|dht
Q9FDB3,UniProt,mod1,NA,dhab|dht,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q9FDB3_A1(1)_dhab|dht
Q9FDB3,UniProt,mod2,NA,pro,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q9FDB3_A2(2)_pro
Q9FDB3,UniProt,mod3,NA,val,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q9FDB3_A3(3)_val
Q9FDB3,UniProt,mod4,NA,val,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q9FDB3_A4(4)_val
Q9FDB3,UniProt,mod5,NA,ala,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q9FDB3_A5(5)_ala
Q9FDT8,UniProt,Other,NA,phe-ac,Khayatt,Khayatt,Bacteria_Cyanobacteria_Oscillatoriophycideae_Chroococcales_Microcystis,Q9FDT8_ALod_phe-ac
Q9I157,UniProt,mod1,NA,glu,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q9I157_A1(2)_glu
Q9I157,UniProt,mod3,NA,dab,Khayatt,Khayatt,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas,Q9I157_A3(4)_dab
Q9K5L9,UniProt,mod1,NA,ile,Khayatt,Khayatt,Bacteria_Cyanobacteria_Nostocales_Nostocaceae_Anabaena,Q9K5L9_A1(7)_ile
Q9K5M1,UniProt,mod3,NA,thr,Khayatt,Khayatt,Bacteria_Cyanobacteria_Nostocales_Nostocaceae_Anabaena,Q9K5M1_A3(5)_thr
Q9K5M1,UniProt,mod4,NA,tyr,Khayatt,Khayatt,Bacteria_Cyanobacteria_Nostocales_Nostocaceae_Anabaena,Q9K5M1_A4(6)_tyr
Q9KID8v1,UniProt,mod1,NA,pip,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9KID8v1_A1_pip
Q9KID8v2,UniProt,mod1,NA,pip,Khayatt,Khayatt,Bacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces,Q9KID8v2_A1_pip
Q9KIZ9,UniProt,mod1,NA,cys,Khayatt,Khayatt,Bacteria_Proteobacteria_Deltaproteobacteria_Myxococcales_Sorangiineae_Polyangiaceae_Sorangium,Q9KIZ9_A1_cys
